nta_code,nta_name,dof_name,neighborhood,borough,year,number_of_sales,average_sale_price,median_sale_price,lowest_sale_price,highest_sale_price,hvi
QN1206,Hollis,HOLLIS,Hollis,Queens,2021,281,782966.3333333334,750000.0,212000,1295000,652792.8168574801
QN1206,Hollis,HOLLIS,Hollis,Queens,2022,226,825967.3333333334,775000.0,200000,1500000,701902.3629311837
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2010,114,449497.6666666667,433000.0,180000,825000,387755.82231536554
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2011,88,481813.6666666667,482500.0,200000,815000,395420.1885725315
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2012,106,464616.0,454000.0,200000,850000,394333.8432632052
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2013,130,422645.0,455000.0,210000,890000,412426.3718528243
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2014,126,512969.6666666667,497000.0,242250,870000,444174.00050986133
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2015,130,612765.6666666666,520000.0,205000,940000,470703.4246956633
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2016,149,624631.6666666666,550000.0,200000,1300000,504923.9153720115
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2017,154,677449.3333333334,649000.0,200000,1350000,541142.761327935
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2018,154,636831.0,640500.0,325000,1135000,569448.4070154487
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2019,113,687252.3333333334,680000.0,325000,985000,603056.0031598624
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2020,103,654198.5,647500.0,277345,1290000,627556.7834449253
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2021,170,816220.3333333334,751000.0,224000,1348000,666264.9892159872
QN1302,Bellerose,BELLEROSE,Bellerose,Queens,2022,135,904183.0,806000.0,200885,1450000,708304.8088355087
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2010,302,437981.0,420000.0,150000,770000,356781.4232068832
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2011,251,398189.3333333333,382831.0,155000,642500,349672.6571929658
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2012,266,412849.0,388000.0,200000,650000,346491.0798276453
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2013,270,413129.0,400000.0,200000,700000,361683.75075150403
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2014,300,461872.6666666667,475000.0,200000,787148,386855.6328741265
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2015,360,511800.6666666667,492500.0,200000,870000,415360.71520433266
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2016,355,572501.6666666666,547950.0,200000,1250000,456846.776161267
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2017,367,622565.6666666666,565000.0,200000,995000,490618.7612366639
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2018,382,649634.0,640000.0,218500,1550000,520302.71107870113
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2019,391,621194.0,650000.0,200000,1500000,565287.7867518706
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2020,296,646094.0,627500.0,225000,930000,601379.7910903493
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2021,387,746158.6666666666,760000.0,200000,1400000,644644.9071184685
QN1303,Queens Village,QUEENS VILLAGE,Queens Village,Queens,2022,339,772245.3333333334,757500.0,200000,1300000,691655.8953685621
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2010,85,362938.5,369850.0,167310,490000,356221.6322417183
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2011,57,327287.5,343750.0,151000,440000,354525.2824430948
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2012,72,337374.0,339627.5,200000,496000,343991.2482914507
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2013,76,337682.5,341750.0,215000,658000,357914.2650660481
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2014,90,364947.5,391000.0,200000,535000,380292.4991683906
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2015,97,377275.0,389500.0,200000,550000,407177.3917891374
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2016,107,415674.0,429000.0,200000,750000,441919.80052670324
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2017,125,481904.0,472500.0,218000,765000,471048.36460479157
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2018,110,524308.5,518500.0,200000,850000,496146.15143929305
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2019,135,552349.0,558750.0,211650,1049539,538344.8725234708
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2020,96,571086.0,550000.0,201500,998400,573585.8119015624
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2021,111,587497.5,601250.0,200000,998000,614740.2373195995
QN1304,Cambria Heights,CAMBRIA HEIGHTS,Cambria Heights,Queens,2022,116,634385.6666666666,630000.0,203000,1075000,660287.6781361211
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2010,184,382048.5,403750.0,170000,633111,336265.9547615302
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2011,147,315442.5,312242.5,150000,712775,330434.44324129104
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2012,152,355850.5,361212.0,200000,605000,325908.69384267245
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2013,132,367380.5,385940.0,200000,635000,341201.5170565131
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2014,135,411136.6666666667,435000.0,200000,749000,358333.2436413372
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2015,162,470416.0,450000.0,200000,780000,387139.29087647254
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2016,202,502717.0,490000.0,200000,825000,428322.5625046391
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2017,230,468431.0,450000.0,200000,901151,461687.686495422
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2018,253,447375.6666666667,462000.0,200000,1247356,486217.5328802988
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2019,243,599879.3333333334,600000.0,200000,1145000,528871.60862459
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2020,180,635246.6666666666,682500.0,220000,1075000,564919.5294453226
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2021,192,583516.3333333334,599000.0,237500,1260000,608655.4625093836
QN1305,Laurelton,LAURELTON,Laurelton,Queens,2022,175,714128.5,691250.0,268180,1300000,652884.8222248385
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2010,316,411328.0,390000.0,150000,681500,335034.5812862027
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2011,242,416022.0,390000.0,155000,712003,329094.26141510374
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2012,204,336724.3333333333,320000.0,200000,636406,328112.1991299323
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2013,282,407814.3333333333,425000.0,200000,690000,343160.17834584304
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2014,283,379205.0,383250.0,200000,949516,361616.7123973621
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2015,310,415902.5,418725.0,200000,831550,391981.40696683835
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2016,350,507524.3333333333,530000.0,200000,889800,434755.43536250043
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2017,377,584053.3333333334,590000.0,200000,900000,465618.249557514
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2018,395,524083.6666666667,485000.0,200000,1060000,499135.2434066014
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2019,409,631063.0,645650.0,200000,1062715,547300.3881373102
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2020,310,675157.3333333334,695000.0,200000,1180000,581739.2987246133
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2021,336,670825.3333333334,780000.0,240000,1220000,628735.8342924049
QN1306,Springfield Gardens (South)-Brookville,SPRINGFIELD GARDENS,Springfield Gardens,Queens,2022,304,727281.3333333334,746600.0,200000,1290000,666320.7302078069
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2010,212,403476.3333333333,444458.0,150000,640276,379403.5239389548
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2011,212,390624.6666666667,440000.0,150000,677260,370197.20511673664
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2012,191,385018.6666666667,410000.0,200000,740000,359480.568048065
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2013,194,376407.3333333333,375000.0,200000,650000,375646.60121903574
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2014,168,417179.6666666667,464000.0,200000,1142015,398324.30744540057
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2015,225,485321.0,479000.0,200000,803769,419713.55871443386
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2016,273,479412.6666666667,510000.0,200000,804167,455236.1792724486
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2017,286,544614.6666666666,525000.0,205000,1032349,487134.3159383182
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2018,282,569630.0,620000.0,200000,1425000,513663.09756291757
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2019,311,629795.6666666666,678822.0,240000,990000,559607.7859087324
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2020,211,688645.6666666666,760000.0,233000,1180000,590754.0972268766
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2021,271,725852.6666666666,795000.0,245000,1280000,633124.6841141792
QN1307,Rosedale,ROSEDALE,Rosedale,Queens,2022,232,797158.6666666666,850000.0,200000,1300000,681614.6922780605
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2010,195,369322.3333333333,280878.0,150000,960000,342815.60767208174
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2011,149,370230.0,328500.0,150000,1400000,340080.35285309626
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2012,90,434029.0,410000.0,200000,995000,327823.71132163366
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2013,101,433477.3333333333,420000.0,200001,1155074,335001.37514853216
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2014,146,433393.0,389000.0,200000,1600000,334276.71906267025
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2015,180,454436.6666666667,403719.0,200000,5254538,352586.0408121557
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2016,181,467009.3333333333,421400.0,200000,1400000,386797.77639641496
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2017,209,496171.3333333333,435000.0,200000,2000000,415347.10290151584
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2018,213,539286.6666666666,498000.0,204250,1625000,451109.3349614523
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2019,235,3155880.0,550000.0,200000,33000000,501211.6905065919
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2020,150,621243.6666666666,577000.0,200000,2600000,537943.725414878
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2021,181,687531.6666666666,621500.0,200000,2100000,579456.0422946588
QN1401,Far Rockaway-Bayswater,FAR ROCKAWAY,Far Rockaway,Queens,2022,138,725128.0,699500.0,252000,2260000,625841.0276353379
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2010,37,678070.6666666666,650000.0,281250,1700000,562286.0938662164
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2011,52,706702.0,636250.0,193000,3200000,549631.1479803493
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2012,40,646123.0,630000.0,362000,1500000,514173.59458339453
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2013,62,557393.3333333334,552500.0,200000,1700000,495190.9772630069
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2014,55,644697.0,632500.0,210000,1300000,503263.6117085505
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2015,65,767473.3333333334,729000.0,325000,3075000,528081.0364086762
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2016,56,762680.3333333334,757500.0,263000,1400000,546111.6827731085
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2017,62,865117.0,860000.0,426000,2900000,588689.9336652905
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2018,58,976391.0,923500.0,437500,1575000,579844.2096496389
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2019,42,940860.0,885000.0,250000,1770000,516620.756923719
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2020,51,971041.0,932150.0,385000,1999999,482261.8630786073
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2021,64,1100271.3333333333,992000.0,400000,1883763,518476.83004861744
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BELLE HARBOR,Rockaway Park,Queens,2022,52,1017000.0,999000.0,600000,2500000,552632.858618746
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2010,179,531197.0,500000.0,200000,989040,425440.8810738411
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2011,174,488396.0,420000.0,150000,997885,437282.9658057312
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2012,157,511364.0,480000.0,200000,1270000,457418.42446002614
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2013,184,553360.3333333334,560000.0,203000,1360000,485298.0254206531
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2014,228,628210.6666666666,629750.0,200000,1550000,529542.5241319175
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2015,218,691567.6666666666,700000.0,205000,5000000,567912.3316775562
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2016,226,789494.3333333334,800000.0,220000,1700000,621358.6119542354
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2017,217,847385.0,900000.0,225000,1750000,684035.9682476335
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2018,196,870381.3333333334,937500.0,200000,1946500,766326.2161644207
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2019,160,1287320.0,916425.0,210000,19900000,775172.2495046807
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2020,92,947762.0,935000.0,309270,1664839,758922.5091443922
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2021,156,970618.3333333334,992500.0,240000,1950000,745324.1568752009
QN8191,Flushing Meadows-Corona Park,CORONA,Flushing,Queens,2022,176,1112115.3333333333,1084500.0,257000,2350000,747217.1165420897
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2018,82,476579.0,456000.0,200000,1325000,368888.41510301724
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2018,82,476579.0,456000.0,200000,1325000,293689.57312798523
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2018,82,476579.0,456000.0,200000,1325000,559533.949071455
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2018,82,476579.0,456000.0,200000,1325000,384693.1945615156
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2019,79,497360.0,449000.0,200000,1225000,355550.9102407922
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2019,79,497360.0,449000.0,200000,1225000,298265.12818506424
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2019,79,497360.0,449000.0,200000,1225000,583717.0596141133
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2019,79,497360.0,449000.0,200000,1225000,382653.0000734093
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2020,69,550036.0,510000.0,220000,1800000,358090.11369731865
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2020,69,550036.0,510000.0,220000,1800000,325181.16124823847
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2020,69,550036.0,510000.0,220000,1800000,602959.351075253
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2020,69,550036.0,510000.0,220000,1800000,387700.2876236583
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2021,78,655367.0,625000.0,200000,1250000,357273.42734093516
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2021,78,655367.0,625000.0,200000,1250000,345046.41498924966
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2021,78,655367.0,625000.0,200000,1250000,607189.358774272
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2021,78,655367.0,625000.0,200000,1250000,382791.73385182716
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2022,69,762229.0,750000.0,250000,1350000,331055.0366525018
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2022,69,762229.0,750000.0,250000,1350000,353263.7886229036
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2022,69,762229.0,750000.0,250000,1350000,631038.7705326732
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,BREEZY POINT,,Queens,2022,69,762229.0,750000.0,250000,1350000,385120.6781293898
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2010,28,304872.0,300000.0,152100,750000,264828.290424345
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2011,28,306417.3333333333,312500.0,150000,445000,259381.43054849302
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2012,17,352224.0,300500.0,200000,520000,258377.92867616235
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2013,38,427639.6666666667,290616.0,200000,4075000,266100.13546893786
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2014,32,363320.3333333333,355188.0,200000,845000,276741.44250119274
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2015,46,371284.3333333333,295000.0,200000,1200000,291000.3917499277
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2016,57,357207.3333333333,317500.0,215000,750000,328302.6992858482
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2017,53,408825.0,350000.0,200000,985000,376276.26149333455
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2018,89,430535.3333333333,424000.0,202800,1135000,426906.8462536586
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2019,68,480921.0,515000.0,200783,1100000,448061.6573214884
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2020,42,510401.0,418000.0,200000,975000,457957.87077230215
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2021,59,578798.6666666666,544000.0,210000,1600000,475731.9134213962
SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,STAPLETON,Clifton,Staten Island,2022,86,558615.0,575000.0,218000,999900,514712.89287411515
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2010,76,283537.5,272500.0,155000,488661,308477.69919708424
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2011,52,289390.5,275830.0,150000,549000,304903.3047660457
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2012,47,286149.0,267500.0,207000,415000,299016.15452597156
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2013,75,327150.0,294000.0,200000,610950,300405.32809771056
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2014,74,300371.3333333333,280000.0,205000,525000,313751.3576190364
SI0106,Port Richmond,PORT RICHMOND,Port Richmond,Staten Island,2015,98,331333.5,320000.0,200000,570220,337334.33304367395
