,GEOID,tract,NTA2020,NTAName,Total Estimate,White alone Estimate,Black or African American alone Estimate,American Indian and Alaska Native alone Estimate,Asian alone Estimate,Native Hawaiian and Other Pacific Islander alone Estimate,Some Other Race alone Estimate,Two or More Races Estimate,Two races including Some Other Race Estimate,"Two races excluding Some Other Race, and three or more races Estimate",Median Income In The Past 12 Months (In 2020 Inflation-Adjusted Dollars)
1925,36085014605,014605,SI0302,Great Kills-Eltingville,3819.0,3621.0,10.0,0.0,187.0,0.0,0.0,1.0,0.0,1.0,48382.0
1926,36085005901,005901,SI0104,West New Brighton-Silver Lake-Grymes Hill,3180.0,2491.0,132.0,0.0,234.0,0.0,120.0,203.0,156.0,47.0,34183.0
1927,36047051200,051200,BK1401,Flatbush,5823.0,1075.0,3617.0,0.0,88.0,0.0,912.0,131.0,0.0,131.0,39469.0
1928,36081032900,032900,QN0302,East Elmhurst,3390.0,1280.0,188.0,32.0,795.0,0.0,972.0,123.0,85.0,38.0,25652.0
1929,36005016600,016600,BX1002,Throgs Neck-Schuylerville,2229.0,947.0,381.0,0.0,163.0,0.0,646.0,92.0,16.0,76.0,37868.0
1930,36047050600,050600,BK1402,Flatbush (West)-Ditmas Park-Parkville,5069.0,1767.0,1880.0,65.0,618.0,0.0,507.0,232.0,101.0,131.0,32527.0
1931,36081049900,049900,QN0401,Elmhurst,5556.0,1031.0,69.0,234.0,3382.0,0.0,540.0,300.0,1.0,299.0,26548.0
1932,36081050700,050700,QN0504,Middle Village,3722.0,2357.0,13.0,0.0,1040.0,0.0,173.0,139.0,129.0,10.0,32177.0
1933,36005001902,001902,BX0101,Mott Haven-Port Morris,1334.0,239.0,440.0,35.0,59.0,0.0,467.0,94.0,30.0,64.0,19176.0
1934,36047006300,006300,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,1999.0,1668.0,32.0,0.0,107.0,0.0,0.0,192.0,14.0,178.0,83438.0
1935,36047005100,005100,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2815.0,2104.0,91.0,0.0,203.0,0.0,124.0,293.0,51.0,242.0,85648.0
1936,36047005900,005900,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,1143.0,795.0,100.0,0.0,28.0,2.0,132.0,86.0,26.0,60.0,50000.0
1937,36085021300,021300,SI0106,Port Richmond,4866.0,2708.0,1059.0,163.0,128.0,0.0,644.0,164.0,91.0,73.0,35421.0
1938,36085024700,024700,SI0106,Port Richmond,3163.0,1273.0,632.0,0.0,626.0,0.0,529.0,103.0,96.0,7.0,40427.0
1939,36005005100,005100,BX0101,Mott Haven-Port Morris,5858.0,935.0,1882.0,0.0,39.0,0.0,2779.0,223.0,201.0,22.0,15515.0
1940,36047035400,035400,BK1302,Coney Island-Sea Gate,5720.0,5562.0,91.0,26.0,0.0,0.0,0.0,41.0,0.0,41.0,28625.0
1941,36047036600,036600,BK1303,Brighton Beach,4129.0,1683.0,141.0,0.0,908.0,0.0,895.0,502.0,2.0,500.0,22669.0
1942,36081003900,003900,QN0105,Queensbridge-Ravenswood-Dutch Kills,1389.0,674.0,93.0,4.0,116.0,0.0,198.0,304.0,278.0,26.0,32741.0
1943,36081034700,034700,QN0302,East Elmhurst,2840.0,747.0,356.0,64.0,593.0,0.0,952.0,128.0,62.0,66.0,27895.0
1944,36005015700,015700,BX0303,Crotona Park East,4861.0,753.0,1709.0,12.0,125.0,0.0,1929.0,333.0,294.0,39.0,26004.0
1945,36061031703,031703,MN0101,Financial District-Battery Park City,6086.0,4670.0,139.0,0.0,998.0,0.0,0.0,279.0,0.0,279.0,137375.0
1946,36085029106,029106,SI0204,New Springville-Willowbrook-Bulls Head-Travis,3511.0,2884.0,36.0,0.0,91.0,28.0,295.0,177.0,155.0,22.0,46537.0
1947,36047001300,001300,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,1917.0,1273.0,201.0,0.0,245.0,0.0,81.0,117.0,7.0,110.0,79896.0
1948,36085013203,013203,SI0302,Great Kills-Eltingville,5986.0,5317.0,242.0,0.0,185.0,0.0,70.0,172.0,151.0,21.0,45092.0
1949,36085013204,013204,SI0301,Oakwood-Richmondtown,4809.0,4106.0,1.0,0.0,330.0,0.0,98.0,274.0,41.0,233.0,41221.0
1950,36085013201,013201,SI0301,Oakwood-Richmondtown,1347.0,1198.0,0.0,0.0,80.0,0.0,40.0,29.0,29.0,0.0,51926.0
1951,36085013800,013800,SI0301,Oakwood-Richmondtown,6558.0,5721.0,0.0,0.0,383.0,0.0,57.0,397.0,0.0,397.0,46345.0
1952,36061011700,011700,MN0401,Chelsea-Hudson Yards,4313.0,2658.0,428.0,0.0,1005.0,0.0,148.0,74.0,17.0,57.0,107596.0
1953,36061012901,012901,MN0402,Hell's Kitchen,5965.0,3810.0,156.0,18.0,1607.0,0.0,110.0,264.0,0.0,264.0,90129.0
1954,36047017100,017100,BK0701,Windsor Terrace-South Slope,4213.0,3521.0,19.0,0.0,369.0,0.0,156.0,148.0,71.0,77.0,60114.0
1955,36047050202,050202,BK0701,Windsor Terrace-South Slope,2293.0,1780.0,17.0,11.0,232.0,0.0,37.0,216.0,36.0,180.0,57053.0
1956,36047050001,050001,BK0701,Windsor Terrace-South Slope,2154.0,1421.0,168.0,0.0,365.0,0.0,73.0,127.0,28.0,99.0,60827.0
1957,36047150200,150200,BK0701,Windsor Terrace-South Slope,2608.0,2268.0,11.0,0.0,231.0,0.0,25.0,73.0,13.0,60.0,57235.0
1958,36081056400,056400,QN1303,Queens Village,1089.0,335.0,102.0,0.0,254.0,0.0,310.0,88.0,21.0,67.0,32500.0
1959,36061023900,023900,MN1201,Washington Heights (South),3122.0,714.0,811.0,0.0,109.0,0.0,1029.0,459.0,371.0,88.0,19617.0
1960,36047054300,054300,BK0261,Brooklyn Navy Yard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1961,36047054500,054500,BK0103,South Williamsburg,8035.0,5546.0,1213.0,0.0,43.0,0.0,692.0,541.0,330.0,211.0,14859.0
1962,36081030904,030904,QN0301,Jackson Heights,2801.0,1279.0,15.0,75.0,773.0,0.0,415.0,244.0,165.0,79.0,33824.0
1963,36081030905,030905,QN0301,Jackson Heights,2853.0,964.0,67.0,200.0,982.0,0.0,428.0,212.0,27.0,185.0,36250.0
1964,36047069602,069602,BK1802,Marine Park-Mill Basin-Bergen Beach,5247.0,3457.0,1021.0,0.0,382.0,0.0,312.0,75.0,0.0,75.0,48494.0
1965,36047070601,070601,BK1802,Marine Park-Mill Basin-Bergen Beach,3062.0,2506.0,174.0,0.0,88.0,0.0,1.0,293.0,275.0,18.0,49375.0
1966,36085017016,017016,SI0303,Arden Heights-Rossville,4405.0,3780.0,17.0,0.0,517.0,0.0,38.0,53.0,0.0,53.0,44432.0
1967,36005005600,005600,BX0901,Soundview-Bruckner-Bronx River,2113.0,329.0,394.0,28.0,40.0,0.0,1156.0,166.0,72.0,94.0,22917.0
1968,36005006200,006200,BX0901,Soundview-Bruckner-Bronx River,6995.0,762.0,1351.0,22.0,119.0,0.0,4677.0,64.0,63.0,1.0,14785.0
1969,36081127700,127700,QN0804,Jamaica Estates-Holliswood,3162.0,2457.0,362.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,60316.0
1970,36005021601,021601,BX0901,Soundview-Bruckner-Bronx River,4436.0,853.0,1317.0,29.0,280.0,0.0,1634.0,323.0,157.0,166.0,24352.0
1971,36005021602,021602,BX0904,Parkchester,5880.0,988.0,1729.0,0.0,2179.0,0.0,571.0,413.0,159.0,254.0,27921.0
1972,36081138502,138502,QN1191,Alley Pond Park,90.0,81.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,38194.0
1973,36081152901,152901,QN1103,Douglaston-Little Neck,6198.0,2268.0,332.0,0.0,3539.0,0.0,0.0,59.0,0.0,59.0,43588.0
1974,36047010100,010100,BK0702,Sunset Park (West),3944.0,2011.0,165.0,129.0,356.0,0.0,845.0,438.0,254.0,184.0,40087.0
1975,36081048900,048900,QN0203,Woodside,1490.0,403.0,20.0,9.0,659.0,0.0,399.0,0.0,0.0,0.0,29117.0
1976,36047014500,014500,BK0702,Sunset Park (West),3909.0,2918.0,37.0,23.0,291.0,0.0,338.0,302.0,35.0,267.0,54130.0
1977,36047011700,011700,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2949.0,1404.0,174.0,28.0,378.0,0.0,746.0,219.0,82.0,137.0,55402.0
1978,36047014300,014300,BK0702,Sunset Park (West),3599.0,2052.0,257.0,11.0,381.0,0.0,616.0,282.0,91.0,191.0,52268.0
1979,36005021001,021001,BX0904,Parkchester,8489.0,596.0,4546.0,104.0,802.0,18.0,1699.0,724.0,550.0,174.0,30842.0
1980,36081021900,021900,QN0501,Maspeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1981,36081053502,053502,QN0501,Maspeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1982,36061000202,000202,MN0302,Lower East Side,6908.0,2871.0,1389.0,75.0,1486.0,0.0,773.0,314.0,114.0,200.0,16995.0
1983,36047002100,002100,BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,5206.0,3731.0,302.0,0.0,951.0,0.0,0.0,222.0,9.0,213.0,115620.0
1984,36047038700,038700,BK0302,Bedford-Stuyvesant (East),3965.0,1071.0,2145.0,0.0,456.0,0.0,104.0,189.0,23.0,166.0,31583.0
1985,36047039500,039500,BK0402,Bushwick (East),3958.0,1681.0,1138.0,0.0,124.0,6.0,859.0,150.0,0.0,150.0,28887.0
1986,36047028900,028900,BK0302,Bedford-Stuyvesant (East),3728.0,734.0,2227.0,28.0,85.0,0.0,421.0,233.0,17.0,216.0,30316.0
1987,36047039300,039300,BK0401,Bushwick (West),4012.0,1692.0,714.0,31.0,373.0,0.0,884.0,318.0,235.0,83.0,35568.0
1988,36081003600,003600,QN0904,Ozone Park (North),3550.0,1160.0,122.0,18.0,1013.0,0.0,949.0,288.0,218.0,70.0,32500.0
1989,36047032700,032700,BK0902,Prospect Lefferts Gardens-Wingate,2696.0,634.0,1777.0,122.0,58.0,0.0,58.0,47.0,17.0,30.0,41349.0
1990,36005003500,003500,BX0101,Mott Haven-Port Morris,3738.0,561.0,1627.0,92.0,0.0,0.0,1174.0,284.0,197.0,87.0,20773.0
1991,36005007300,007300,BX0102,Melrose,4229.0,1133.0,1219.0,0.0,0.0,0.0,1760.0,117.0,19.0,98.0,13660.0
1992,36085007500,007500,SI0104,West New Brighton-Silver Lake-Grymes Hill,4551.0,2471.0,1144.0,0.0,98.0,0.0,241.0,597.0,136.0,461.0,26647.0
1993,36085007700,007700,SI0101,St. George-New Brighton,1635.0,719.0,582.0,0.0,110.0,0.0,148.0,76.0,70.0,6.0,37013.0
1994,36081001902,001902,QN0201,Long Island City-Hunters Point,3376.0,1242.0,74.0,0.0,1812.0,0.0,69.0,179.0,93.0,86.0,93578.0
1995,36081047500,047500,QN0401,Elmhurst,4651.0,718.0,51.0,0.0,2429.0,0.0,1206.0,247.0,227.0,20.0,34245.0
1996,36085014100,014100,SI0106,Port Richmond,2564.0,1110.0,607.0,18.0,336.0,0.0,280.0,213.0,140.0,73.0,36163.0
1997,36085012500,012500,SI0104,West New Brighton-Silver Lake-Grymes Hill,3103.0,2086.0,485.0,83.0,202.0,0.0,187.0,60.0,0.0,60.0,38542.0
1998,36085014700,014700,SI0105,Westerleigh-Castleton Corners,3188.0,2844.0,127.0,0.0,34.0,0.0,116.0,67.0,28.0,39.0,58553.0
1999,36061000800,000800,MN0301,Chinatown-Two Bridges,9292.0,1077.0,4.0,82.0,7974.0,0.0,36.0,119.0,26.0,93.0,16836.0
2000,36047036502,036502,BK1601,Ocean Hill,1562.0,167.0,948.0,0.0,0.0,0.0,334.0,113.0,81.0,32.0,31758.0
2001,36061006200,006200,MN0603,Murray Hill-Kips Bay,4355.0,2103.0,907.0,0.0,804.0,0.0,299.0,242.0,167.0,75.0,43272.0
2002,36047056302,056302,BK0101,Greenpoint,1513.0,694.0,214.0,0.0,256.0,0.0,176.0,173.0,145.0,28.0,32321.0
2003,36081103201,103201,QN1401,Far Rockaway-Bayswater,5981.0,1542.0,3052.0,22.0,317.0,0.0,659.0,389.0,209.0,180.0,22204.0
2004,36081103202,103202,QN1401,Far Rockaway-Bayswater,8592.0,5479.0,1525.0,64.0,40.0,0.0,755.0,729.0,374.0,355.0,30857.0
2005,36005004100,004100,BX0101,Mott Haven-Port Morris,5865.0,1069.0,2366.0,160.0,35.0,0.0,1478.0,757.0,600.0,157.0,16763.0
2006,36005004300,004300,BX0101,Mott Haven-Port Morris,5421.0,1186.0,1702.0,12.0,88.0,0.0,1636.0,797.0,511.0,286.0,17007.0
2007,36047095400,095400,BK1803,Canarsie,4082.0,39.0,3799.0,0.0,19.0,0.0,209.0,16.0,16.0,0.0,40726.0
2008,36047096000,096000,BK1803,Canarsie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,36047057901,057901,BK0101,Greenpoint,1149.0,775.0,178.0,6.0,33.0,0.0,109.0,48.0,22.0,26.0,50754.0
2010,36047057902,057902,BK0101,Greenpoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,36047099600,099600,BK1803,Canarsie,3762.0,157.0,3516.0,0.0,38.0,0.0,51.0,0.0,0.0,0.0,37963.0
2012,36047099800,099800,BK1803,Canarsie,3624.0,239.0,3193.0,0.0,32.0,0.0,136.0,24.0,0.0,24.0,41224.0
2013,36081017101,017101,QN0261,Sunnyside Yards (South),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,36081017102,017102,QN0161,Sunnyside Yards (North),22.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,
2015,36061010602,010602,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,4591.0,3700.0,109.0,0.0,652.0,0.0,9.0,121.0,13.0,108.0,93877.0
2016,36061011600,011600,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,3827.0,2753.0,54.0,0.0,889.0,0.0,99.0,32.0,17.0,15.0,57871.0
2017,36061011401,011401,MN0802,Upper East Side-Carnegie Hill,1129.0,1005.0,8.0,0.0,46.0,0.0,18.0,52.0,3.0,49.0,204750.0
2018,36005023800,023800,BX1101,Pelham Parkway-Van Nest,2281.0,566.0,385.0,0.0,320.0,0.0,863.0,147.0,50.0,97.0,31833.0
2019,36005024000,024000,BX1101,Pelham Parkway-Van Nest,3932.0,1216.0,865.0,0.0,61.0,0.0,1766.0,24.0,0.0,24.0,26416.0
2020,36061029100,029100,MN1203,Inwood,12148.0,2576.0,2004.0,45.0,468.0,50.0,5385.0,1620.0,1366.0,254.0,24448.0
2021,36081099100,099100,QN0702,Whitestone-Beechhurst,7252.0,5375.0,0.0,0.0,1251.0,0.0,614.0,12.0,0.0,12.0,43816.0
2022,36081099705,099705,QN0703,Bay Terrace-Clearview,2791.0,1099.0,0.0,98.0,1276.0,0.0,147.0,171.0,143.0,28.0,40424.0
2023,36005033500,033500,BX0803,Riverdale-Spuyten Duyvil,2042.0,1473.0,159.0,7.0,88.0,0.0,131.0,184.0,59.0,125.0,32143.0
2024,36005035100,035100,BX0803,Riverdale-Spuyten Duyvil,3719.0,2388.0,264.0,4.0,334.0,0.0,449.0,280.0,114.0,166.0,29323.0
2025,36061023802,023802,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,6219.0,2966.0,1024.0,0.0,1502.0,0.0,572.0,155.0,18.0,137.0,51182.0
2026,36061023803,023803,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,3021.0,1524.0,380.0,0.0,997.0,0.0,19.0,101.0,2.0,99.0,59125.0
2027,36085001800,001800,SI9561,Fort Wadsworth,659.0,504.0,41.0,0.0,49.0,0.0,13.0,52.0,0.0,52.0,40000.0
2028,36005011800,011800,BX1002,Throgs Neck-Schuylerville,5645.0,3920.0,464.0,0.0,232.0,8.0,490.0,531.0,471.0,60.0,28420.0
2029,36005013800,013800,BX1002,Throgs Neck-Schuylerville,2853.0,1653.0,466.0,0.0,192.0,0.0,452.0,90.0,12.0,78.0,34896.0
2030,36085002002,002002,SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,3182.0,2321.0,180.0,0.0,461.0,16.0,85.0,119.0,1.0,118.0,46563.0
2031,36061001501,001501,MN0101,Financial District-Battery Park City,8021.0,4995.0,363.0,44.0,1808.0,0.0,510.0,301.0,120.0,181.0,56276.0
2032,36061002901,002901,MN0102,Tribeca-Civic Center,1564.0,659.0,570.0,0.0,85.0,0.0,229.0,21.0,21.0,0.0,9110.0
2033,36061002700,002700,MN0301,Chinatown-Two Bridges,1417.0,263.0,1.0,0.0,1102.0,0.0,12.0,39.0,0.0,39.0,48095.0
2034,36061002902,002902,MN0301,Chinatown-Two Bridges,4151.0,394.0,60.0,29.0,3451.0,0.0,35.0,182.0,0.0,182.0,21733.0
2035,36047062600,062600,BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,2776.0,1704.0,191.0,0.0,662.0,0.0,153.0,66.0,0.0,66.0,33853.0
2036,36047062800,062800,BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,4702.0,4130.0,0.0,7.0,474.0,0.0,7.0,84.0,4.0,80.0,52791.0
2037,36085011204,011204,SI9592,Miller Field,233.0,19.0,121.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,
2038,36085012804,012804,SI0202,New Dorp-Midland Beach,4096.0,2903.0,50.0,0.0,595.0,0.0,140.0,408.0,326.0,82.0,45387.0
2039,36047066200,066200,BK1802,Marine Park-Mill Basin-Bergen Beach,1326.0,964.0,28.0,0.0,196.0,0.0,107.0,31.0,6.0,25.0,32417.0
2040,36047017700,017700,BK5591,Prospect Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2041,36047050401,050401,BK0701,Windsor Terrace-South Slope,2925.0,1752.0,350.0,0.0,483.0,0.0,106.0,234.0,65.0,169.0,39865.0
2042,36005032300,032300,BX0803,Riverdale-Spuyten Duyvil,4429.0,3211.0,391.0,0.0,326.0,0.0,267.0,234.0,2.0,232.0,50851.0
2043,36005033700,033700,BX0803,Riverdale-Spuyten Duyvil,2632.0,1942.0,120.0,8.0,108.0,0.0,276.0,178.0,109.0,69.0,50304.0
2044,36061002400,002400,MN0303,East Village,4171.0,471.0,544.0,3.0,646.0,6.0,1761.0,740.0,387.0,353.0,11794.0
2045,36081001400,001400,QN0905,Woodhaven,4080.0,1511.0,165.0,0.0,1199.0,0.0,717.0,488.0,441.0,47.0,36658.0
2046,36081002200,002200,QN0905,Woodhaven,2226.0,845.0,47.0,23.0,343.0,0.0,604.0,364.0,327.0,37.0,29103.0
2047,36081001800,001800,QN0905,Woodhaven,2599.0,670.0,192.0,0.0,495.0,0.0,851.0,391.0,273.0,118.0,31295.0
2048,36081002000,002000,QN0905,Woodhaven,1577.0,449.0,3.0,38.0,369.0,0.0,629.0,89.0,81.0,8.0,34559.0
2049,36061031900,031900,MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2050,36061021100,021100,MN0901,Morningside Heights,10709.0,4001.0,2050.0,101.0,1689.0,0.0,2136.0,732.0,223.0,509.0,36328.0
2051,36061021900,021900,MN0902,Manhattanville-West Harlem,6121.0,885.0,2458.0,88.0,143.0,0.0,2035.0,512.0,451.0,61.0,14813.0
2052,36081066404,066404,QN1306,Springfield Gardens (South)-Brookville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2053,36047001801,001801,BK0702,Sunset Park (West),1920.0,791.0,920.0,30.0,32.0,16.0,97.0,34.0,0.0,34.0,
2054,36047005302,005302,BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,65.0,43.0,0.0,0.0,5.0,0.0,11.0,6.0,0.0,6.0,
2055,36005051601,051601,BX1003,Pelham Bay-Country Club-City Island,4322.0,3031.0,21.0,0.0,79.0,0.0,1002.0,189.0,189.0,0.0,53152.0
2056,36005051602,051602,BX1071,Hart Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2057,36047036700,036700,BK1601,Ocean Hill,1211.0,234.0,603.0,0.0,74.0,0.0,271.0,29.0,18.0,11.0,31007.0
2058,36081021601,021601,QN0901,Kew Gardens,2588.0,1603.0,241.0,3.0,511.0,0.0,86.0,144.0,10.0,134.0,68125.0
2059,36061009903,009903,MN0401,Chelsea-Hudson Yards,1098.0,541.0,73.0,0.0,355.0,0.0,33.0,96.0,24.0,72.0,109643.0
2060,36061010300,010300,MN0401,Chelsea-Hudson Yards,2300.0,1554.0,48.0,0.0,551.0,63.0,1.0,83.0,17.0,66.0,79773.0
2061,36061011100,011100,MN0401,Chelsea-Hudson Yards,4720.0,2757.0,191.0,0.0,1385.0,0.0,171.0,216.0,87.0,129.0,81514.0
2062,36081003700,003700,QN0105,Queensbridge-Ravenswood-Dutch Kills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2063,36061023804,023804,MN0801,Upper East Side-Lenox Hill-Roosevelt Island,3530.0,1459.0,178.0,0.0,1637.0,0.0,38.0,218.0,0.0,218.0,82788.0
2064,36061019200,019200,MN1102,East Harlem (North),4259.0,632.0,1895.0,11.0,176.0,0.0,1362.0,183.0,91.0,92.0,14739.0
2065,36061024500,024500,MN1201,Washington Heights (South),14089.0,3521.0,1923.0,40.0,301.0,39.0,5921.0,2344.0,1602.0,742.0,22861.0
2066,36061025100,025100,MN1201,Washington Heights (South),2779.0,675.0,493.0,17.0,115.0,0.0,1090.0,389.0,289.0,100.0,17025.0
2067,36081029100,029100,QN0301,Jackson Heights,6490.0,1652.0,93.0,63.0,3991.0,31.0,364.0,296.0,165.0,131.0,31668.0
2068,36081029300,029300,QN0203,Woodside,1123.0,210.0,2.0,0.0,733.0,0.0,82.0,96.0,6.0,90.0,32160.0
2069,36047049900,049900,BK0101,Greenpoint,2030.0,1534.0,53.0,0.0,93.0,0.0,39.0,311.0,1.0,310.0,57361.0
2070,36047050100,050100,BK0104,East Williamsburg,3249.0,2388.0,87.0,46.0,182.0,0.0,395.0,151.0,83.0,68.0,57159.0
2071,36047051500,051500,BK0102,Williamsburg,2608.0,2056.0,112.0,0.0,284.0,0.0,66.0,90.0,55.0,35.0,92591.0
2072,36005040900,040900,BX0702,Bedford Park,3292.0,702.0,2057.0,0.0,67.0,0.0,320.0,146.0,119.0,27.0,36741.0
2073,36005042100,042100,BX0703,Norwood,5522.0,1660.0,1049.0,0.0,686.0,0.0,1793.0,334.0,77.0,257.0,30114.0
2074,36085015603,015603,SI0302,Great Kills-Eltingville,4636.0,4216.0,0.0,0.0,413.0,0.0,7.0,0.0,0.0,0.0,44015.0
2075,36081047200,047200,QN0804,Jamaica Estates-Holliswood,3769.0,1201.0,989.0,8.0,1151.0,0.0,312.0,108.0,63.0,45.0,32034.0
2076,36081047600,047600,QN0804,Jamaica Estates-Holliswood,1435.0,619.0,174.0,69.0,448.0,0.0,125.0,0.0,0.0,0.0,39341.0
2077,36005011502,011502,BX0201,Hunts Point,4297.0,499.0,2025.0,0.0,10.0,0.0,1121.0,642.0,632.0,10.0,13490.0
2078,36081077905,077905,QN0801,Kew Gardens Hills,2873.0,970.0,615.0,0.0,938.0,0.0,115.0,235.0,138.0,97.0,37759.0
2079,36081118900,118900,QN0705,East Flushing,1957.0,431.0,11.0,0.0,1434.0,0.0,81.0,0.0,0.0,0.0,27635.0
2080,36047093400,093400,BK1704,East Flatbush-Remsen Village,2495.0,63.0,2254.0,0.0,0.0,0.0,94.0,84.0,50.0,34.0,40705.0
2081,36047093600,093600,BK1703,East Flatbush-Rugby,1596.0,14.0,1577.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33646.0
2082,36047092200,092200,BK1602,Brownsville,2390.0,357.0,1866.0,0.0,32.0,0.0,0.0,135.0,8.0,127.0,26524.0
2083,36047092800,092800,BK1704,East Flatbush-Remsen Village,2764.0,26.0,2701.0,0.0,0.0,0.0,26.0,11.0,0.0,11.0,36820.0
2084,36081121100,121100,QN0791,Kissena Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2085,36081141700,141700,QN1101,Auburndale,4852.0,1274.0,0.0,0.0,3123.0,0.0,143.0,312.0,264.0,48.0,30548.0
2086,36005023100,023100,BX0502,Mount Hope,1569.0,318.0,818.0,0.0,0.0,0.0,425.0,8.0,8.0,0.0,18920.0
2087,36005037900,037900,BX0502,Mount Hope,5548.0,423.0,3862.0,9.0,82.0,0.0,852.0,320.0,220.0,100.0,15039.0
2088,36005038100,038100,BX0502,Mount Hope,7876.0,2431.0,3368.0,0.0,25.0,0.0,1207.0,845.0,689.0,156.0,19871.0
2089,36081050500,050500,QN0504,Middle Village,1716.0,949.0,49.0,0.0,543.0,0.0,157.0,18.0,7.0,11.0,38152.0
2090,36081068700,068700,QN0601,Rego Park,4002.0,1898.0,0.0,0.0,1832.0,0.0,208.0,64.0,27.0,37.0,28714.0
2091,36047066600,066600,BK1891,Marine Park-Plumb Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2092,36005008300,008300,BX0202,Longwood,5948.0,910.0,1839.0,31.0,0.0,0.0,2656.0,512.0,266.0,246.0,24786.0
2093,36061016002,016002,MN1101,East Harlem (South),3515.0,2326.0,51.0,21.0,449.0,0.0,648.0,20.0,0.0,20.0,53046.0
2094,36061016800,016800,MN1101,East Harlem (South),5189.0,1721.0,1915.0,0.0,355.0,0.0,962.0,236.0,15.0,221.0,18723.0
2095,36061007900,007900,MN0203,West Village,4370.0,3878.0,73.0,0.0,166.0,0.0,60.0,193.0,0.0,193.0,82348.0
2096,36061006900,006900,MN0203,West Village,2341.0,2017.0,16.0,0.0,199.0,0.0,69.0,40.0,21.0,19.0,107569.0
2097,36061007500,007500,MN0203,West Village,3467.0,2938.0,71.0,0.0,153.0,0.0,2.0,303.0,69.0,234.0,87586.0
2098,36047014101,014101,BK0602,Park Slope,968.0,660.0,58.0,0.0,115.0,0.0,16.0,119.0,15.0,104.0,66026.0
2099,36047014102,014102,BK0701,Windsor Terrace-South Slope,1863.0,1098.0,34.0,0.0,324.0,0.0,201.0,206.0,0.0,206.0,71645.0
2100,36081064102,064102,QN8291,Forest Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2101,36081077300,077300,QN0901,Kew Gardens,2049.0,1404.0,65.0,0.0,348.0,0.0,37.0,195.0,65.0,130.0,54559.0
2102,36005015100,015100,BX0301,Morrisania,5165.0,771.0,2799.0,0.0,0.0,0.0,1545.0,50.0,28.0,22.0,20592.0
2103,36061009800,009800,MN0604,East Midtown-Turtle Bay,7099.0,5657.0,174.0,26.0,1050.0,0.0,46.0,146.0,25.0,121.0,91250.0
2104,36061008603,008603,MN0604,East Midtown-Turtle Bay,4554.0,3719.0,19.0,21.0,313.0,0.0,318.0,164.0,0.0,164.0,114444.0
2105,36061009000,009000,MN0604,East Midtown-Turtle Bay,7767.0,5919.0,198.0,0.0,1543.0,0.0,12.0,95.0,0.0,95.0,97734.0
2106,36085031901,031901,SI0107,Mariner's Harbor-Arlington-Graniteville,3293.0,1001.0,1654.0,0.0,271.0,0.0,194.0,173.0,173.0,0.0,16651.0
2107,36081086100,086100,QN0705,East Flushing,2121.0,284.0,59.0,0.0,1534.0,0.0,216.0,28.0,15.0,13.0,22054.0
2108,36081120100,120100,QN0705,East Flushing,1506.0,293.0,87.0,0.0,1013.0,0.0,99.0,14.0,14.0,0.0,31932.0
